order_id,order_creation_ts,promised_by_ts,metro,retailer,store_id,store_lat,store_lon,customer_id,customer_lat,customer_lon,order_type,delivery_type,on_time_flag,basket_size,total_cost,revenue,markup,shopper_id,shopper_rating,preferred_shopper,base_pay,promo_pay,incentive_pay,total_shopper_pay
O5409,2026-08-10 08:26:23.369369,2026-08-10 10:26:23.369369,San Francisco,Lowe's,S30,37.81275537141458,-122.39457711873828,C2787,37.79079488601487,-122.40169253544583,shop_and_deliver,on_demand,1,13,177.98,25.86,7.22,SH37,4.89,0,9.36,0,0,9.36
O5410,2026-08-10 14:33:35.655327,2026-08-11 14:33:35.655327,San Francisco,Meijer,S51,37.71496244523944,-122.4370917372399,C1876,37.70549566248117,-122.44208672135842,shop_and_deliver,next_day,1,11,145.1,17.34,5.95,SH40,4.14,0,6.84,0,0,6.84
O5411,2026-08-10 15:33:08.921764,2026-08-10 17:33:08.921764,San Francisco,Lowe's,S30,37.81275537141458,-122.39457711873828,C2615,37.825591686971435,-122.37130617944935,shop_and_deliver,on_demand,1,8,75.94,8.6,2.45,SH42,4.63,1,6.86,0,0,6.86
O5412,2026-08-10 09:59:51.973300,2026-08-11 09:59:51.973300,San Francisco,Kroger,S48,37.822007079818796,-122.41467893097011,C2582,37.86199765963499,-122.40291807769992,delivery_only,next_day,1,15,183.13,20.86,5.89,SH32,4.68,0,9.55,2,0,11.55
O5413,2026-08-10 16:41:55.645049,2026-08-10 18:41:55.645049,Los Angeles,Walgreens,S63,34.08000901716382,-118.3694440021002,C2062,34.135750517266004,-118.55447468211655,shop_and_deliver,on_demand,1,16,236.45,24.25,8.54,SH70,4.09,0,8.54,0,0,8.54
O5414,2026-08-10 14:42:12.620934,2026-08-10 18:42:12.620934,San Francisco,Kroger,S48,37.822007079818796,-122.41467893097011,C1696,37.864621927635845,-122.37921455769187,shop_and_deliver,same_day,1,7,40.36,5.52,1.75,SH46,3.86,0,7.12,0,0,7.12
O5415,2026-08-10 09:55:03.698020,2026-08-10 11:55:03.698020,Austin,Lowe's,S109,30.251156171289253,-97.7918586112811,C1480,30.214896690079193,-97.74486143165515,shop_and_deliver,on_demand,1,13,85.42,11.55,4.98,SH92,4.96,0,8.35,1,0,9.35
O5416,2026-08-10 16:09:24.921252,2026-08-10 20:09:24.921252,Birmingham,Meijer,S20,33.52700785028179,-86.86712619800541,C1950,33.527943791596506,-86.95759854524292,shop_and_deliver,same_day,1,15,142.3,21.04,7.6,SH15,5.0,0,9.5,0,0,9.5
O5417,2026-08-10 12:54:02.851576,2026-08-10 14:54:02.851576,Los Angeles,Publix,S69,33.96827231426966,-118.1803551402686,C2358,33.972459169960445,-118.24036011975217,shop_and_deliver,on_demand,1,23,189.06,20.44,11.54,SH66,4.22,1,10.91,0,1,11.91
O5418,2026-08-10 15:32:23.864278,2026-08-11 15:32:23.864278,Los Angeles,CVS,S54,34.00348455142109,-118.11082708882626,C425,33.950958748089114,-118.18293520803492,shop_and_deliver,next_day,1,9,97.92,9.67,5.95,SH57,4.71,0,5.93,0,0,5.93
O5419,2026-08-10 13:48:38.536118,2026-08-10 15:48:38.536118,San Francisco,Lowe's,S33,37.81690462933478,-122.42546591910342,C2403,37.845567642815645,-122.48554095197858,shop_and_deliver,on_demand,1,19,138.96,17.28,7.73,SH41,4.55,0,9.7,0,0,9.7
O5420,2026-08-10 12:29:16.293131,2026-08-10 14:29:16.293131,Austin,Meijer,S108,30.23909823024395,-97.7843816311471,C1986,30.196572774938105,-97.75398632496162,shop_and_deliver,on_demand,0,10,116.52,15.39,3.6,SH98,4.58,0,7.29,2,0,9.29
O5421,2026-08-10 15:53:20.022437,2026-08-10 19:53:20.022437,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C1144,33.57342861499206,-86.91974415049414,shop_and_deliver,same_day,1,13,139.37,14.57,9.68,SH10,4.63,0,8.31,0,0,8.31
O5422,2026-08-10 08:19:42.939326,2026-08-10 10:19:42.939326,Austin,Target,S103,30.246138293361895,-97.67425737185474,C2903,30.24089846736368,-97.63711400473483,shop_and_deliver,on_demand,1,8,61.37,8.26,3.01,SH93,4.67,1,7.76,0,0,7.76
O5423,2026-08-10 15:43:29.199128,2026-08-11 15:43:29.199128,Birmingham,Meijer,S20,33.52700785028179,-86.86712619800541,C1105,33.551419745086214,-86.87978694723834,delivery_only,next_day,1,6,70.07,8.22,4.53,SH22,4.81,0,5.82,0,0,5.82
O5424,2026-08-10 15:30:55.485805,2026-08-10 17:30:55.485805,Los Angeles,Kroger,S71,34.18435697934688,-118.27442839367374,C1175,34.211669524776454,-118.25829167050446,shop_and_deliver,on_demand,1,11,151.85,17.34,7.89,SH74,4.67,1,6.44,0,0,6.44
O5425,2026-08-10 11:01:58.533763,2026-08-10 15:01:58.533763,San Francisco,Petco,S37,37.831505451446695,-122.37753034108806,C625,37.86960950054697,-122.39771068788342,shop_and_deliver,same_day,0,5,62.44,6.82,4.31,SH48,5.0,1,7.69,3,0,10.690000000000001
O5426,2026-08-10 11:55:52.003087,2026-08-10 13:55:52.003087,Austin,Walgreens,S112,30.30759337545154,-97.68394146611278,C1926,30.36098056035168,-97.67304228884969,delivery_only,on_demand,1,25,239.51,19.46,9.27,SH85,4.5,0,10.84,0,0,10.84
O5427,2026-08-10 14:57:43.916333,2026-08-10 18:57:43.916333,Birmingham,Publix,S3,33.446595484847236,-86.81773519944615,C471,33.44142981448027,-86.82746727490722,shop_and_deliver,same_day,1,9,106.46,12.64,4.43,SH25,4.31,0,6.11,0,0,6.11
O5428,2026-08-10 09:12:10.053169,2026-08-10 11:12:10.053169,Birmingham,CVS,S15,33.497974970457186,-86.89752607460036,C1705,33.534444278307674,-86.93389041766491,delivery_only,on_demand,1,10,90.31,12.48,4.13,SH17,4.79,1,8.93,0,0,8.93
O5429,2026-08-10 12:57:44.369407,2026-08-11 12:57:44.369407,Los Angeles,CVS,S85,34.047884126075864,-118.25917275710412,C2902,33.871752934541966,-118.24291901456311,shop_and_deliver,next_day,0,28,399.48,58.92,15.42,SH73,4.63,1,13.38,0,0,13.38
O5430,2026-08-10 11:06:24.647445,2026-08-11 11:06:24.647445,Birmingham,Petco,S8,33.50635010335558,-86.84797875476436,C1457,33.555349058426465,-86.90289040087083,delivery_only,next_day,1,12,65.29,9.44,2.0,SH10,4.63,0,6.56,2,0,8.559999999999999
O5431,2026-08-10 15:28:58.855053,2026-08-10 17:28:58.855053,San Francisco,Lowe's,S30,37.81275537141458,-122.39457711873828,C2343,37.85738822782813,-122.37817962395776,shop_and_deliver,on_demand,0,22,133.16,17.43,7.2,SH31,4.81,0,11.82,0,1,12.82
O5432,2026-08-10 16:30:45.001918,2026-08-10 18:30:45.001918,Los Angeles,Publix,S58,33.99246349294503,-118.30824785168676,C2383,34.10876595627061,-118.30687007255307,shop_and_deliver,on_demand,0,8,44.79,5.9,1.82,SH61,4.66,0,6.0,0,0,6.0
O5433,2026-08-10 08:59:48.191183,2026-08-10 12:59:48.191183,Los Angeles,Target,S89,33.99461823755571,-118.23093793083353,C2371,33.999104992289446,-118.22588772521264,shop_and_deliver,same_day,1,4,49.52,4.84,1.56,SH67,4.84,0,7.38,0,0,7.38
O5434,2026-08-10 08:46:44.271645,2026-08-10 10:46:44.271645,San Francisco,CVS,S49,37.729550554564085,-122.43664425943076,C934,37.708862126486686,-122.47224337843313,shop_and_deliver,on_demand,1,6,66.93,8.48,4.68,SH39,4.86,0,7.93,0,0,7.93
O5435,2026-08-10 16:33:51.756874,2026-08-10 18:33:51.756874,Birmingham,Publix,S3,33.446595484847236,-86.81773519944615,C2754,33.47939784680656,-86.80788755278341,shop_and_deliver,on_demand,1,3,33.15,4.82,1.55,SH1,5.0,0,6.45,0,0,6.45
O5436,2026-08-10 11:47:59.352464,2026-08-10 15:47:59.352464,Los Angeles,Meijer,S55,33.96782926587192,-118.2262693993948,C1291,33.95768830961498,-118.11780625665074,shop_and_deliver,same_day,1,10,112.32,9.76,3.85,SH54,4.82,1,8.63,1,0,9.63
O5437,2026-08-10 11:49:49.222183,2026-08-10 15:49:49.222183,San Francisco,CVS,S49,37.729550554564085,-122.43664425943076,C104,37.70888423652488,-122.414226578184,shop_and_deliver,same_day,1,2,16.67,1.88,0.8,SH33,5.0,0,4.18,5,0,9.18
O5438,2026-08-10 15:00:41.144054,2026-08-10 17:00:41.144054,Los Angeles,Kroger,S57,33.97626281885158,-118.18480871814806,C1122,33.91512845019492,-118.17656213301912,shop_and_deliver,on_demand,1,11,52.31,5.49,3.27,SH71,5.0,1,8.6,0,0,8.6
O5439,2026-08-10 08:17:16.664326,2026-08-10 12:17:16.664326,Los Angeles,Kroger,S75,33.95468647812878,-118.09904949700118,C2386,33.87451431488052,-118.04069763733109,shop_and_deliver,same_day,1,5,64.61,5.64,3.38,SH70,4.09,0,7.32,0,0,7.32
O5440,2026-08-10 13:57:36.307245,2026-08-10 15:57:36.307245,Austin,Petco,S121,30.206076006798973,-97.76082921898866,C1516,30.228995794283627,-97.79692416953019,shop_and_deliver,on_demand,0,20,89.63,10.51,3.88,SH95,4.55,1,8.69,0,0,8.69
O5441,2026-08-10 17:47:16.804572,2026-08-11 17:47:16.804572,Austin,Lowe's,S106,30.270865930472745,-97.66762538561441,C1760,30.396141336242007,-97.68337132617955,shop_and_deliver,next_day,1,30,374.28,46.19,25.86,SH82,4.55,0,11.03,0,1,12.03
O5442,2026-08-10 09:17:46.872585,2026-08-10 11:17:46.872585,San Francisco,Meijer,S51,37.71496244523944,-122.4370917372399,C1943,37.674685643330726,-122.38986163543025,delivery_only,on_demand,1,20,89.17,11.18,4.71,SH45,4.36,0,10.36,0,0,10.36
O5443,2026-08-10 08:09:21.429939,2026-08-11 08:09:21.429939,San Francisco,Walgreens,S35,37.7948106827941,-122.40844426547507,C1903,37.829183190072975,-122.39252186468502,shop_and_deliver,next_day,0,11,136.15,17.6,5.5,SH26,4.98,0,7.94,0,0,7.94
O5444,2026-08-10 13:50:39.320371,2026-08-10 17:50:39.320371,San Francisco,Petco,S37,37.831505451446695,-122.37753034108806,C2876,37.84095538897431,-122.3647614307114,shop_and_deliver,same_day,1,8,87.0,10.07,5.24,SH46,3.86,0,6.74,0,0,6.74
O5445,2026-08-10 08:58:56.322725,2026-08-10 12:58:56.322725,Los Angeles,Publix,S58,33.99246349294503,-118.30824785168676,C1546,33.98551654343262,-118.2675602890315,shop_and_deliver,same_day,1,7,72.17,9.78,3.18,SH62,5.0,0,7.08,0,0,7.08
O5446,2026-08-10 12:36:02.061210,2026-08-10 14:36:02.061210,Los Angeles,Meijer,S91,34.079161254268165,-118.1000321425175,C2208,34.16998417768663,-117.93964431014733,delivery_only,on_demand,1,9,76.69,10.37,4.52,SH52,5.0,1,6.83,0,0,6.83
O5447,2026-08-10 11:05:47.093329,2026-08-10 15:05:47.093329,Birmingham,Meijer,S20,33.52700785028179,-86.86712619800541,C282,33.5779315447778,-86.74317526587419,delivery_only,same_day,1,23,119.83,14.23,6.67,SH18,4.93,0,11.09,0,1,12.09
O5448,2026-08-10 16:10:28.222596,2026-08-11 16:10:28.222596,Austin,Publix,S124,30.32623723895374,-97.78893354974758,C1283,30.363253017559522,-97.69095945611836,shop_and_deliver,next_day,1,23,225.82,29.89,6.8,SH97,4.75,0,10.75,0,0,10.75
O5449,2026-08-10 15:28:48.427603,2026-08-10 19:28:48.427603,San Francisco,Walgreens,S35,37.7948106827941,-122.40844426547507,C725,37.77175380619501,-122.42295934651165,shop_and_deliver,same_day,1,10,62.73,6.11,2.93,SH42,4.63,1,6.81,0,0,6.81
O5450,2026-08-10 15:38:31.343291,2026-08-10 17:38:31.343291,Austin,Kroger,S113,30.34452342979013,-97.83757664562526,C1582,30.37278892067144,-97.78454365555605,delivery_only,on_demand,1,9,60.95,9.06,4.24,SH83,4.82,0,7.01,0,2,9.01
O5451,2026-08-10 10:18:17.123758,2026-08-10 14:18:17.123758,Austin,Target,S107,30.336933958984933,-97.81577573371159,C2658,30.310249348377276,-97.885241244888,delivery_only,same_day,1,20,93.92,13.55,3.76,SH82,4.55,0,11.37,0,0,11.37
O5452,2026-08-10 13:31:14.356198,2026-08-11 13:31:14.356198,Austin,Petco,S121,30.206076006798973,-97.76082921898866,C1766,30.19712975426012,-97.7151757494987,shop_and_deliver,next_day,1,12,79.0,8.3,4.13,SH90,4.27,0,7.76,0,0,7.76
O5453,2026-08-10 12:59:51.571567,2026-08-11 12:59:51.571567,Birmingham,Lowe's,S21,33.5802112594271,-86.81944425599345,C2676,33.653406056864476,-86.9368072193367,shop_and_deliver,next_day,1,6,71.63,6.65,3.1,SH15,5.0,0,7.07,0,0,7.07
O5454,2026-08-10 11:18:01.214646,2026-08-10 13:18:01.214646,Austin,Target,S103,30.246138293361895,-97.67425737185474,C2625,30.229163368375747,-97.78686764272392,shop_and_deliver,on_demand,1,1,9.76,1.22,0.61,SH95,4.55,1,4.91,0,0,4.91
O5455,2026-08-10 16:53:28.832556,2026-08-10 18:53:28.832556,Austin,Kroger,S113,30.34452342979013,-97.83757664562526,C2153,30.364309625544575,-97.92961827023586,delivery_only,on_demand,1,9,134.71,14.65,7.88,SH97,4.75,0,8.4,0,1,9.4
O5456,2026-08-10 17:24:23.857912,2026-08-10 21:24:23.857912,Austin,CVS,S114,30.185996387968174,-97.72744397180077,C2062,30.19572540737121,-97.7053329652797,shop_and_deliver,same_day,1,13,128.16,18.91,4.39,SH81,4.66,0,7.01,0,0,7.01
O5457,2026-08-10 11:21:24.446658,2026-08-10 15:21:24.446658,Los Angeles,Walgreens,S81,34.15747853463025,-118.11300950173371,C1441,34.17674065609634,-118.03988052142282,shop_and_deliver,same_day,0,24,131.46,14.91,8.71,SH63,4.5,0,10.39,3,0,13.39
O5458,2026-08-10 14:37:28.919314,2026-08-10 18:37:28.919314,San Francisco,Meijer,S51,37.71496244523944,-122.4370917372399,C151,37.67896612484895,-122.42491695864857,delivery_only,same_day,1,11,65.76,5.63,4.43,SH31,4.81,0,7.59,0,0,7.59
O5459,2026-08-10 08:09:08.499687,2026-08-10 12:09:08.499687,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C1397,33.563489642270255,-86.8810785107691,delivery_only,same_day,1,18,205.94,28.86,14.3,SH25,4.31,0,9.88,0,0,9.88
O5460,2026-08-10 09:31:59.382354,2026-08-11 09:31:59.382354,Los Angeles,Kroger,S75,33.95468647812878,-118.09904949700118,C1952,33.90794250527302,-118.01176212192689,shop_and_deliver,next_day,1,10,94.64,13.05,6.33,SH69,4.56,0,6.29,0,0,6.29
O5461,2026-08-10 11:11:50.681911,2026-08-10 13:11:50.681911,Birmingham,Lowe's,S11,33.539909481679956,-86.83155684157191,C755,33.51416900132522,-86.80257791550845,shop_and_deliver,on_demand,0,35,247.89,26.3,15.58,SH11,4.56,0,12.47,2,0,14.47
O5462,2026-08-10 14:15:51.203349,2026-08-10 16:15:51.203349,Birmingham,CVS,S15,33.497974970457186,-86.89752607460036,C2484,33.511401512937674,-86.90884184761585,shop_and_deliver,on_demand,1,11,120.17,10.75,3.75,SH8,4.58,0,8.86,0,0,8.86
O5463,2026-08-10 12:02:47.088661,2026-08-10 14:02:47.088661,Los Angeles,Kroger,S73,34.12276483577223,-118.33097851377869,C1797,34.250588749130365,-118.38661098568261,shop_and_deliver,on_demand,1,3,27.89,3.97,1.73,SH69,4.56,0,6.45,0,0,6.45
O5464,2026-08-10 14:39:43.790266,2026-08-11 14:39:43.790266,Los Angeles,Target,S89,33.99461823755571,-118.23093793083353,C2650,34.00053226869626,-118.28446335500202,shop_and_deliver,next_day,1,6,71.86,9.57,3.53,SH74,4.67,1,7.49,1,0,8.49
O5465,2026-08-10 11:23:26.280561,2026-08-10 13:23:26.280561,Los Angeles,Meijer,S55,33.96782926587192,-118.2262693993948,C257,33.9320812711885,-118.26629253466334,shop_and_deliver,on_demand,1,23,218.86,25.18,13.36,SH67,4.84,0,10.64,0,0,10.64
O5466,2026-08-10 16:20:08.215818,2026-08-11 16:20:08.215818,San Francisco,Petco,S28,37.723846077241575,-122.36097356760793,C950,37.74937915476262,-122.32903815452907,shop_and_deliver,next_day,1,16,222.34,29.26,12.93,SH33,5.0,0,10.22,0,0,10.22
O5467,2026-08-10 16:12:56.584595,2026-08-10 20:12:56.584595,Los Angeles,Petco,S62,34.04903582808327,-118.09800486376682,C2317,34.11875626291722,-118.23800787429043,shop_and_deliver,same_day,1,21,229.71,27.74,15.36,SH56,4.6,1,11.5,1,0,12.5
O5468,2026-08-10 11:20:24.149774,2026-08-10 13:20:24.149774,Austin,Walgreens,S105,30.30142870336481,-97.77137064374077,C927,30.298044555689984,-97.83451192300318,shop_and_deliver,on_demand,0,8,37.19,3.86,2.4,SH98,4.58,0,7.56,0,0,7.56
O5469,2026-08-10 16:07:01.933615,2026-08-10 18:07:01.933615,Birmingham,Meijer,S6,33.46682103992209,-86.86767150590272,C2155,33.49544338356167,-86.89634504265382,delivery_only,on_demand,1,9,90.23,13.35,4.97,SH24,4.53,0,7.54,0,0,7.54
O5470,2026-08-10 15:55:59.303748,2026-08-10 17:55:59.303748,Los Angeles,Target,S53,34.04764899140769,-118.18596919013292,C1129,34.065097842726935,-118.04052298358454,shop_and_deliver,on_demand,1,20,80.59,8.77,2.75,SH61,4.66,0,10.84,0,0,10.84
O5471,2026-08-10 16:45:11.558015,2026-08-10 20:45:11.558015,Los Angeles,Target,S89,33.99461823755571,-118.23093793083353,C259,34.060387050238596,-118.30430118633043,shop_and_deliver,same_day,1,21,147.39,11.9,9.11,SH60,4.65,0,10.55,0,0,10.55
O5472,2026-08-10 17:59:24.152597,2026-08-10 19:59:24.152597,Birmingham,Meijer,S5,33.438754084224875,-86.77044022099197,C923,33.48144360231145,-86.78936934331946,delivery_only,on_demand,0,2,12.84,1.44,0.52,SH12,4.97,0,4.12,0,0,4.12
O5473,2026-08-10 10:43:21.670898,2026-08-10 12:43:21.670898,Los Angeles,Kroger,S82,34.17176625655812,-118.21177128210212,C2405,34.205856439549684,-118.30518415504974,delivery_only,on_demand,1,6,81.79,10.62,3.57,SH53,4.92,1,6.49,0,1,7.49
O5474,2026-08-10 13:33:02.715135,2026-08-10 15:33:02.715135,San Francisco,Walgreens,S29,37.762285782181074,-122.44418141903382,C1644,37.753627217637295,-122.4722422574978,shop_and_deliver,on_demand,1,10,57.9,6.15,3.54,SH44,4.95,0,7.09,0,0,7.09
O5475,2026-08-10 11:13:34.153955,2026-08-10 15:13:34.153955,San Francisco,Publix,S45,37.798274191964765,-122.37374385931817,C282,37.8225342484886,-122.40332168965375,shop_and_deliver,same_day,1,12,71.98,8.7,2.24,SH28,5.0,0,7.56,0,0,7.56
O5476,2026-08-10 08:41:29.869792,2026-08-10 10:41:29.869792,San Francisco,CVS,S32,37.75791588742531,-122.46549571285698,C1074,37.78630140548887,-122.4900164572516,delivery_only,on_demand,1,3,35.56,4.55,2.3,SH47,4.98,0,5.61,0,2,7.61
O5477,2026-08-10 12:49:37.295634,2026-08-10 14:49:37.295634,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C516,33.58834596531419,-86.89273063327194,shop_and_deliver,on_demand,0,12,148.18,14.56,6.88,SH2,4.53,1,7.19,0,0,7.19
O5478,2026-08-10 11:26:15.699532,2026-08-10 15:26:15.699532,Birmingham,Publix,S18,33.59227767237418,-86.853819603312,C2970,33.60913072738595,-86.8818427271488,shop_and_deliver,same_day,1,21,223.29,21.55,12.39,SH10,4.63,0,8.88,0,0,8.88
O5479,2026-08-10 14:27:46.372809,2026-08-10 16:27:46.372809,Birmingham,Petco,S7,33.539746671732985,-86.79030243111211,C887,33.51053425626561,-86.80554774110628,shop_and_deliver,on_demand,1,17,125.27,10.46,7.44,SH14,4.83,1,8.82,3,1,12.82
O5480,2026-08-10 08:43:03.019050,2026-08-10 10:43:03.019050,San Francisco,Walgreens,S23,37.7540848922567,-122.41094672307135,C1956,37.74178782962364,-122.4254990076743,shop_and_deliver,on_demand,1,7,57.18,5.92,2.66,SH40,4.14,0,7.29,0,0,7.29
O5481,2026-08-10 14:57:53.167348,2026-08-10 16:57:53.167348,Los Angeles,Walgreens,S63,34.08000901716382,-118.3694440021002,C2477,34.021251663038434,-118.3265749915532,delivery_only,on_demand,1,18,206.81,23.93,8.62,SH55,4.34,0,9.43,0,2,11.43
O5482,2026-08-10 10:07:24.288076,2026-08-10 14:07:24.288076,San Francisco,Kroger,S48,37.822007079818796,-122.41467893097011,C80,37.82850640936764,-122.39161592213212,delivery_only,same_day,1,15,139.64,20.74,8.51,SH40,4.14,0,8.53,1,0,9.53
O5483,2026-08-10 15:03:10.960454,2026-08-10 17:03:10.960454,Austin,Meijer,S115,30.232830533494944,-97.81209167665445,C270,30.327341008389652,-97.7729528104237,shop_and_deliver,on_demand,0,13,121.82,14.24,4.0,SH89,5.0,1,7.56,0,0,7.56
O5484,2026-08-10 13:55:28.318695,2026-08-10 17:55:28.318695,Los Angeles,Walgreens,S63,34.08000901716382,-118.3694440021002,C932,34.072158326542635,-118.54279294459448,delivery_only,same_day,1,7,102.37,13.73,6.03,SH55,4.34,0,7.83,0,0,7.83
O5485,2026-08-10 11:57:53.077026,2026-08-11 11:57:53.077026,San Francisco,Kroger,S27,37.74801990184271,-122.44384717931551,C1869,37.71964412294241,-122.39343061308855,shop_and_deliver,next_day,1,10,130.68,12.35,5.67,SH43,4.6,1,8.38,0,0,8.38
O5486,2026-08-10 17:57:55.266133,2026-08-10 21:57:55.266133,Birmingham,Publix,S13,33.5510553569458,-86.81931013464548,C2647,33.54367734120072,-86.86913874116419,delivery_only,same_day,1,2,24.14,2.91,0.98,SH23,4.48,0,5.58,0,0,5.58
O5487,2026-08-10 11:22:49.011331,2026-08-10 15:22:49.011331,San Francisco,Petco,S37,37.831505451446695,-122.37753034108806,C1922,37.83724909855494,-122.41091926867738,shop_and_deliver,same_day,1,6,71.01,9.63,4.63,SH28,5.0,0,5.41,0,0,5.41
O5488,2026-08-10 16:47:38.495311,2026-08-10 18:47:38.495311,Birmingham,Walgreens,S2,33.536358527155464,-86.87231664472036,C1857,33.52029591772296,-86.91992695939261,shop_and_deliver,on_demand,1,11,114.54,12.5,5.84,SH18,4.93,0,9.14,1,0,10.14
O5489,2026-08-10 15:27:13.711471,2026-08-10 17:27:13.711471,San Francisco,Meijer,S36,37.82136552910916,-122.42273420898056,C1992,37.79234228111827,-122.41108933994646,delivery_only,on_demand,1,4,24.84,2.49,1.46,SH31,4.81,0,5.61,0,0,5.61
O5490,2026-08-10 13:56:00.338738,2026-08-10 17:56:00.338738,Austin,Meijer,S116,30.224508250425657,-97.72493334788619,C894,30.200642567995228,-97.67500506067894,shop_and_deliver,same_day,1,10,42.27,3.95,1.79,SH91,4.74,0,6.74,0,0,6.74
O5491,2026-08-10 14:23:56.430822,2026-08-10 18:23:56.430822,Austin,Kroger,S120,30.2917780951638,-97.82603050700125,C1887,30.250690820484973,-97.77686412371683,shop_and_deliver,same_day,0,3,36.53,4.26,1.26,SH86,4.37,0,5.51,0,0,5.51
O5492,2026-08-10 17:12:32.909419,2026-08-10 19:12:32.909419,San Francisco,Petco,S42,37.77592848293977,-122.37049202312886,C1327,37.791821396983096,-122.39959541776878,delivery_only,on_demand,1,5,21.5,3.04,1.32,SH41,4.55,0,4.93,0,0,4.93
O5493,2026-08-10 15:44:00.923237,2026-08-11 15:44:00.923237,Los Angeles,Meijer,S66,34.062932405222426,-118.36661306898368,C2788,34.24202987494375,-118.36410758221145,delivery_only,next_day,1,11,82.8,10.11,5.76,SH68,4.88,0,7.96,0,0,7.96
O5494,2026-08-10 09:14:39.148395,2026-08-10 11:14:39.148395,Birmingham,Lowe's,S21,33.5802112594271,-86.81944425599345,C1502,33.65321202763833,-86.8525416625501,shop_and_deliver,on_demand,1,7,104.36,14.77,5.41,SH6,4.84,0,5.31,0,0,5.31
O5495,2026-08-10 17:27:07.610531,2026-08-10 19:27:07.610531,Austin,Kroger,S120,30.2917780951638,-97.82603050700125,C2344,30.360555207309506,-97.81295444959243,delivery_only,on_demand,1,8,115.11,15.85,6.29,SH94,5.0,0,8.03,0,0,8.03
O5496,2026-08-10 13:56:12.867828,2026-08-10 15:56:12.867828,San Francisco,Publix,S45,37.798274191964765,-122.37374385931817,C2491,37.78414184020338,-122.35893010265862,shop_and_deliver,on_demand,0,12,68.53,9.15,4.28,SH37,4.89,0,7.47,0,0,7.47
O5497,2026-08-10 17:36:58.009270,2026-08-10 21:36:58.009270,Austin,Petco,S121,30.206076006798973,-97.76082921898866,C1932,30.0997363914946,-97.74279645545678,shop_and_deliver,same_day,1,16,161.44,13.94,8.74,SH76,4.43,0,7.77,0,0,7.77
O5498,2026-08-10 09:45:37.400551,2026-08-10 11:45:37.400551,Los Angeles,Walgreens,S63,34.08000901716382,-118.3694440021002,C1127,34.171873150300435,-118.32698923489173,shop_and_deliver,on_demand,1,5,31.72,4.15,1.08,SH54,4.82,1,5.21,0,0,5.21
O5499,2026-08-10 08:36:37.912632,2026-08-10 12:36:37.912632,Austin,Meijer,S98,30.241231740051088,-97.84000867669423,C2158,30.25560087118648,-97.83766779982457,shop_and_deliver,same_day,1,10,121.06,15.61,3.99,SH77,4.52,1,7.26,0,0,7.26
